energy,s004,s005,s006,s007,s008,s009,s010,mean
2.487519999999999982e+03,8.142458999999999669e-01,8.223610999999999560e-01,8.225506999999999680e-01,8.644439000000000428e-01,8.209851999999999705e-01,9.403641000000000361e-01,9.687149000000000454e-01,8.648094000000000614e-01
2.487769999999999982e+03,7.847543999999999631e-01,8.226402000000000436e-01,8.145170999999999939e-01,7.513161999999999896e-01,7.653330999999999884e-01,6.596610000000000529e-01,8.066970999999999448e-01,7.721312999999999649e-01
2.488019999999999982e+03,8.913874000000000519e-01,8.206605000000000150e-01,8.356945999999999541e-01,7.414589000000000318e-01,9.278473000000000415e-01,8.741541999999999923e-01,7.570343999999999962e-01,8.354624714285715514e-01
2.488269999999999982e+03,6.795027000000000150e-01,9.078821000000000252e-01,8.583300000000000374e-01,7.670291999999999666e-01,6.327538000000000329e-01,8.660086000000000173e-01,7.432172000000000223e-01,7.792462285714286674e-01
2.488519999999999982e+03,8.401054000000000022e-01,9.792688000000000503e-01,7.371299999999999519e-01,8.891847000000000500e-01,7.879040000000000488e-01,6.821876000000000051e-01,7.865113000000000243e-01,8.146131142857141461e-01
2.488769999999999982e+03,9.180696999999999885e-01,7.903900000000000370e-01,9.346548000000000078e-01,8.837734000000000423e-01,8.873434999999999517e-01,9.343628000000000489e-01,7.698561000000000432e-01,8.740643285714285726e-01
2.489019999999999982e+03,7.884358999999999673e-01,1.015876999999999919e+00,8.196491000000000193e-01,8.044831000000000065e-01,8.062589999999999479e-01,8.604599000000000553e-01,7.653512999999999566e-01,8.372164714285714737e-01
2.489269999999999982e+03,7.525479999999999947e-01,8.736717000000000510e-01,8.387225999999999848e-01,8.137221999999999511e-01,8.636791000000000329e-01,8.637361999999999540e-01,7.279875000000000096e-01,8.191524714285715048e-01
2.489519999999999982e+03,8.823984000000000272e-01,9.272177000000000335e-01,9.218541999999999570e-01,9.208804999999999907e-01,7.907969999999999722e-01,9.227473000000000480e-01,7.986309000000000324e-01,8.806465714285715007e-01
2.489769999999999982e+03,8.668274999999999730e-01,9.540851999999999666e-01,8.470668999999999560e-01,9.536364000000000507e-01,9.068410000000000082e-01,9.517860000000000209e-01,9.559562000000000337e-01,9.194570285714285252e-01
2.490009999999999764e+03,8.366978999999999944e-01,1.107345000000000024e+00,8.933081000000000493e-01,1.018453000000000053e+00,8.149256999999999751e-01,9.716704999999999925e-01,8.988745999999999681e-01,9.344678285714286270e-01
2.490260000000000218e+03,1.045960000000000001e+00,9.962935000000000541e-01,8.379484000000000377e-01,9.726521999999999668e-01,9.607021999999999506e-01,1.015919999999999934e+00,9.797426999999999664e-01,9.727455714285714317e-01
2.490510000000000218e+03,9.774207999999999785e-01,8.916834999999999622e-01,9.344740999999999742e-01,9.924142999999999715e-01,1.033690999999999915e+00,9.001968000000000192e-01,9.946148000000000211e-01,9.606421857142857235e-01
2.490759999999999764e+03,1.066980000000000040e+00,9.396373999999999560e-01,1.022326000000000068e+00,9.748234999999999539e-01,9.951965000000000394e-01,8.905937000000000436e-01,8.978435000000000166e-01,9.696286571428573975e-01
2.491010000000000218e+03,8.953807000000000293e-01,1.132873000000000019e+00,1.040321000000000051e+00,1.024653000000000036e+00,9.499012000000000011e-01,1.134397000000000100e+00,1.152886000000000077e+00,1.047201700000000013e+00
2.491260000000000218e+03,1.142638999999999960e+00,9.685981000000000174e-01,1.141740999999999895e+00,1.046739000000000086e+00,1.011215999999999893e+00,1.005622999999999934e+00,8.844967000000000246e-01,1.028721828571428576e+00
